hate,palabra
0,ain't
0,shit
0,I
0,get
0,em
0,high
0,and
0,feed
0,em
0,dick
0,RT
0,@BIGTQMB:
0,Just
0,call
0,me
0,a
0,nigger
0,cause
0,that's
0,what
0,u
0,really
0,want
0,to
0,say
0,at
0,the
0,end
0,of
0,the
0,day
0,@pillz78
0,RT
0,@BJayBlast:
0,Damn
0,near
0,in
0,love
0,with
0,all
0,them
0,hoes
0,when
0,I'm
0,with
0,em.
0,RT
0,@BJayBlast:
0,I
0,love
0,my
0,"family,"
0,but
0,I
0,wouldn't
0,even
0,need
0,water
0,to
0,pop
0,that
0,Red
0,Pill.
0,That
0,hoe
0,is
0,getting
0,taken
0,swiftly.
0,http://t.co/wtXEOm&#8230;
0,RT
0,@BJayBlast:
0,I
0,really
0,don't
0,be
0,tryna
0,hoe
0,nobody..
0,I
0,"eat,"
0,we
0,all
0,eat.
0,Literally.
0,RT
0,@BJayBlast:
0,RT
0,@Bdell1014:
0,Your
0,man
0,insecure
0,cause
0,you
0,make
0,him
0,feel
0,like
0,he
0,gotta
0,compete
0,with
0,other
0,guys.
0,Stop
0,being
0,a
0,hoe
0,&amp;
0,stop
0,choo&#8230;
0,RT
0,@BLACKHILTON
0,Glad
0,none
0,of
0,my
0,followers
0,can
0,say
0,they
0,fucked
0,#noway
0,+
0,yall
0,hoes
0,REALLY
0,make
0,this
0,a
0,goal...
0,RT
0,@BLACKHILTON
0,Some
0,of
0,y'all
0,hoes
0,thighs
0,be
0,so
0,thick
0,and
0,can't
0,even
0,walk
0,+
0,Yankee
0,food
0,RT
0,@BLVKOUT:
0,&#8220;@EMPRESSRAW:
0,&#8220;@Naezus:
0,Best
0,man
0,ever
0,RT
0,@TRILL_A_G:
0,"""I'd"
0,fuck
0,her
0,right
0,in
0,the
0,"pussy!!!!"""
0,http://t.co/Xfn5gaURXm&#8221;&#128514;&#128514;&#128514;&#8221;
0,my
0,nigg&#8230;
1,RT
1,@BNaStY00037:
1,Could
1,you
1,please
1,refrain
1,from
1,being
1,a
1,dumb
1,bitch
0,RT
0,@BORNhvstler:
0,If
0,I
0,see
0,a
0,bitch
0,coming
0,at
0,me
0,like
0,this
0,","
0,that
0,mean
0,I
0,got
0,1.2
0,seconds
0,to
0,get
0,up
0,and
0,get
0,right
0,&#128514;&#128514;&#128514;
0,hoethea
0,sat
0,there
0,http:/&#8230;
0,RT
0,@BOSSBITCH122513:
0,Loyalty
0,now
0,let's
0,get
0,this
0,money
0,I
0,got
0,"u,u"
0,got
0,me
0,no
0,hoes
0,just
0,us
0,!!!!
0,RT
0,@BRANDONBARAY:
0,update:
0,u
0,are
0,still
0,a
0,bitch
0,RT
0,@BRO_HEN314:
0,ELI
0,Manning
0,is
0,fucking
0,trash
0,rap
0,RT
0,@BRO_HEN314:
0,Game
0,over
0,bitch
0,HAHAHAHA
1,RT
1,@BVSEDXJESUS:
1,I
1,want
1,a
1,real
1,relationship
1,&#9994;&#128272;
1,no
1,"games,"
1,no
1,"lies,"
1,no
1,side
1,"hoes,"
1,just
1,me
1,and
1,you
1,&#128152;&#128141;
0,RT
0,@BYEjaliee5SOS:
0,Fine
0,then
0,don't
0,rt
0,little
0,nigs
0,#mtvhottest
0,one
0,direction
0,RT
0,@B_Laff:
0,&#8220;@JRohrCockblock:
0,im
0,a
0,faggot&#8221;
0,@JohnnyRohrCock
0,RT
0,@B_Solo36:
0,@paper_chaysin
0,that's
0,right.
0,you
0,don't
0,marry
0,"hoes,"
0,you
0,rent
0,em
0,RT
0,@BaabyD_:
0,lol
0,im
0,off
0,this
0,brooo.
0,bitches
0,janky.
0,&#128557;&#128514;&#128175;
0,RT
0,@BabbbyGirl0317:
0,#honestyhour
0,no
0,bitch
0,better
0,try
0,to
0,fuck
0,with
0,my
0,girl
0,cause
0,I
0,will
0,go
0,off
0,RT
0,@BabyAnimalPics:
0,really
0,bitch?
0,http://t.co/4dvJ9SHRJ5
0,RT
0,@BadAdviceDog:
0,r
0,u
0,african
0,because
0,ur
0,african
0,bitch
1,RT
1,@BadAdviceDog:
1,when
1,you
1,look
1,like
1,trash
1,and
1,someone
1,compliments
1,you
1,http://t.co/RRQzsYM4tY
0,RT
0,@BadBish_Rollaan:
0,&#8220;@WhitDAWGem_:
0,I'm
0,HUNGRY
0,I
0,won't
0,give
0,a
0,bitch
0,a
0,time
0,or
0,day.
0,I'm
0,trying
0,take
0,care
0,business
0,&#128129;&#8221;&#9994;
2,RT
2,@BadNewsAli:
2,Look
2,at
2,ya
2,boy
2,@Quanb24
2,RT
2,@DrydenNeal:
2,Nigga
2,a
2,faggot
2,RT
2,@So_Leaux:
2,Bruh
2,RT
2,@worstrapIyrics:
2,Chance
2,The
2,Rapper
2,http://t.co&#8230;
1,RT
1,@BadNewsAli:
1,You
1,really
1,are
1,a
1,faggot
1,if
1,you
1,say
1,that
1,match
1,was
1,bad.
1,Stop
1,watching
0,RT
0,@BaddieBellaDona:
0,Instant
0,mashed
0,potatoes
0,are
0,trash
0,&#128686;
0,RT
0,@BaileyAdams22:
0,When
0,Charlie
0,Crist
0,said
0,"""Rick"
0,"Scott,"
0,just
0,too
0,shady
0,for
0,the
0,sunshine
0,"state"""
0,http://t.co/0UShmogZDR
0,RT
0,@BallOut057:
0,&#8220;@1stBlocJeremiah:
0,My
0,Tryna
0,make
0,me
0,go
0,to
0,church
0,Tommrow
0,..
0,He'll
0,nawl
0,dude&#8221;
0,bitch
0,text
0,me
0,back
0,RT
0,@BallOut057:
0,@1stBlocJeremiah
0,this
0,bitch
0,think
0,look
0,like
0,Rihanna
0,?
0,&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;
0,http://t.co/o7Q3CMDPnt
0,RT
0,@BallOut057:
0,@1stBlocJeremiah
0,when
0,I'm
0,18
0,them
0,bitches
0,getting
0,erased
0,&#128588;
1,RT
1,@BallOut057:
1,Free
1,Tino
1,lul
1,hoe
1,&#9995;&#128275;
0,RT
0,@Ballardddd:
0,If
0,@victorgee97
0,or
0,@Lyyssaaaaaa
0,don't
0,know
0,you
0,then
0,you
0,are
0,not
0,welcome
0,on
0,saturday
0,bitches
0,#privileges
0,RT
0,@BallinInHD:
0,Behind
0,every
0,lame
0,ass
0,nigga...
0,is
0,a
0,lame
0,ass
0,bitch
0,that
0,is
0,constantly
0,telling
0,him
0,how
0,real
0,he
0,is...
0,RT
0,@BamBam_131st:
0,@1stBlocJeremiah
0,ima
0,beat
0,yo
0,lil
0,young
0,ass
0,quick
0,plyin
0,hoe&#128074;&#128514;&#128514;
0,RT
0,@Bam_1OO:
0,I
0,like
0,good
0,weed
0,&amp;
0,bad
0,bitches
0,dat
0,can
0,roll
0,it
0,up
0,RT
0,@BamberDelver:
0,Lees
0,hoe
0,een
0,gepeste
0,jongen
0,zich
0,probeert
0,te
0,verdedigen.
0,Ingezonden
0,brief
0,Volkskrant.
0,#pesten
0,@AcademieMm
0,http://t.co/aoD&#8230;
0,RT
0,@BananaSunshinee:
0,People
0,love
0,to
0,try
0,to
0,confront
0,you...
0,Yes
0,bitch.
0,I
0,said
0,it.
0,Now
0,what?&#128524;
0,RT
0,@BananaSunshinee:
0,Yaaass
0,bitch
0,yaasss
0,-
0,soulja
0,boy
0,be
0,having
0,me
0,so
0,turnt&#128539;&#128514;
0,RT
0,@BandManKevo:
0,Never
0,catch
0,feelings
0,for
0,a
0,dumb
0,bitch.
0,RT
0,@BandWorld1
0,That
0,bitch
0,who
0,the
0,shit
0,in
0,yo
0,eyes
0,aint
0,shit
0,in
0,my
0,eyez
0,+
0,!!!!
0,RT
0,@BandresDiana:
0,When
0,that
0,message
0,say
0,"""delivered"""
0,but
0,you
0,see
0,him
0,posting
0,sc
0,story's
0,with
0,all
0,his
0,hoes&#128530;&#128076;
0,http://t.co/xVGTWOOasp
0,RT
0,@Bargamentoo:
0,When
0,you
0,realize
0,you
0,sent
0,the
0,message
0,to
0,your
0,wife
0,instead
0,of
0,your
0,side
0,hoe
0,http://t.co/Ef3OkLdrOg
0,RT
0,@BarryClerjuste:
0,Basic
0,bitch
0,tweet
0,shit
0,like
0,"""no"
0,one
0,to
0,talk
0,"to"""
0,3
0,times
0,a
0,day
0,&#128514;
0,RT
0,@BarryClerjuste:
0,Yall
0,want
0,foreign
0,bitches
0,sooo
0,"bad,"
0,but
0,cant
0,even
0,pull
0,local
0,hoes
0,RT
0,@BaseballFact:
0,At
0,George
0,Steinbrenner's
0,first
0,Yankees
0,news
0,"conference,"
0,he
0,said
0,he
0,wouldn't
0,interfere
0,in
0,baseball
0,"decisions,"
0,promising
0,...
0,RT
0,@Baseball_Photos:
0,A
0,17
0,year
0,old
0,girl
0,once
0,struck
0,out
0,Babe
0,Ruth
0,and
0,Lou
0,Gehrig
0,back
0,to
0,back
0,and
0,was
0,banned
0,from
0,baseball
0,for
0,it
0,#Yankees
0,&#8230;
0,RT
0,@BasedChasen:
0,Big
0,10
0,been
0,trash
0,for
0,years
0,now
0,lol
0,its
0,a
0,basketball
0,conference
0,now
0,RT
0,@BasedChasen:
0,Ebola
0,not
0,scary
0,at
0,all
0,while
0,yall
0,worried
0,about
0,Ebola
0,ima
0,b
0,getting
0,hoes
0,RT
0,@BasedDizenn:
0,line
0,my
0,shit
0,up
0,with
0,god
0,"cards,"
0,bitch
0,http://t.co/lQ0XIUqJmR
0,RT
0,@BasedJane:
0,Screaming
0,after
0,Wes
0,bitch
0,ass?
0,Annalise
0,is
0,losing
0,her
0,damn
0,mind.
0,She
0,need
0,to
0,put
0,the
0,big
0,girl
0,panties
0,back
0,on.
0,#HTGAWM
0,RT
0,@BasedLordJesus:
0,Try
0,to
0,crucify
0,me
0,and
0,we
0,tweakin
0,hoe
0,http://t.co/zoYZ9pc1EH
0,RT
0,@BasedPaco:
0,I'm
0,just
0,a
0,normal
0,ass
0,dude
0,that
0,has
0,no
0,hoes
0,and
0,happens
0,to
0,be
0,funny
0,every
0,once
0,in
0,a
0,while
1,RT
1,@BasedPaco:
1,LIKE
1,A
1,FLAT
1,TIRE
1,HE
1,NEED
1,A
1,FIX
1,&#8220;@LiveAndUncut:
1,Run
1,up
1,on
1,"em,"
1,put
1,the
1,gun
1,up
1,on
1,"em,"
1,ask
1,a
1,pussy
1,nigga
1,"""What's"
1,to
1,ya
1,bitch
1,"?""&#8221;"
0,RT
0,@BasedPaco:
0,The
0,NFL
0,is
0,very
0,equal
0,this
0,season
0,everybody
0,showed
0,glimpses
0,of
0,being
0,trash
1,RT
1,@BasedPaco:
1,lol
1,Lebron
1,bitch
1,ass
1,always
1,making
1,a
1,spectacle
1,look
1,at
1,me
1,ass
1,nigga
1,RT
1,@BasedZae:
1,When
1,lil
1,b
1,said
1,&#8220;Word
1,around
1,town
1,that
1,I
1,aint
1,got
1,no
1,bitches?
1,what?!
1,Thats
1,a
1,damn
1,lie
1,nigga
1,my
1,nuts
1,is
1,my
1,witness&#8221;
1,http://t.c&#8230;
0,RT
0,@Based_Unicorns:
0,Fat
0,bitch
0,act
0,like
0,she
0,couldn't
0,follow
0,back.
0,I've
0,always
0,wanted
0,a
0,fat
0,bitch
0,to
0,follow
0,me.
0,RT
0,@Based_Unicorns:
0,Humpday
0,hoe.
0,RT
0,@Basedgod_Jaspoo:
0,"""@vintage_monroe_:"
0,Beat
0,the
0,pussy
0,in
0,so
0,well
0,her
0,shit
0,still
0,hurting
0,from
0,a
0,week
0,"ago"""
0,&#128563;
0,RT
0,@Basedomg:
0,drake
0,look
0,like
0,he
0,would
0,lay
0,his
0,letterman
0,jacket
0,over
0,a
0,puddle
0,for
0,a
0,bitch
0,and
0,she
0,wit
0,her
0,man
0,smh
0,RT
0,@Basedomg:
0,im
0,fukin
0,yo
0,bitch
0,u
0,mad
0,as
0,shit
0,RT
0,@Bayonettes:
0,When
0,you
0,tweet
0,som'n
0,just
0,for
0,laughs
0,&amp;
0,a
0,bitch
0,wanna
0,spoil
0,the
0,fun
0,by
0,getting
0,Serious..
0,&#128530;&#128530;
0,http://t.co/9LD1HWz1BU
0,RT
0,@Bbillions:
0,Making
0,up
0,handshakes
0,with
0,all
0,my
0,bitches
0,now
0,RT
0,@Bdarnon:
0,This
0,is
0,for
0,the
0,bitches
0,who
0,played
0,me...
0,What
0,up
0,hoe?
0,RT
0,@Bdell1014:
0,Hoes
0,be
0,on
0,some
0,"""August"
0,Alsina
0,is
0,"bae."""
0,No
0,bitch
0,that
0,dusty
0,nigga
0,you
0,got
0,2
0,kids
0,with
0,who
0,drives
0,yo
0,car
0,&amp;
0,still
0,wears
0,Rocawe&#8230;
0,RT
0,@Bdell1014:
0,Waiting
0,90
0,days
0,for
0,pussy
0,is
0,like
0,being
0,grounded
0,and
0,looking
0,at
0,all
0,the
0,kids
0,playing
0,outside
0,from
0,your
0,bedroom
0,window.
1,RT
1,@BeEasyJrizzy:
1,u
1,ever
1,kill
1,a
1,ant
1,on
1,the
1,sidewalk
1,and
1,think
1,damn
1,what
1,if
1,that
1,nigga
1,was
1,on
1,his
1,way
1,to
1,get
1,some
1,pussy
0,RT
0,@BeYouTiful_Pris:
0,Recognize
0,that
0,I'm
0,a
0,star
0,player
0,&amp;
0,leave
0,them
0,hoe
0,fans
0,of
0,yours
0,alone.
0,http://t.co/fd5Cioehgg
2,RT
2,@Beaadawgg:
2,Why
2,do
2,the
2,"trashiest,"
2,really
2,ghetto
2,girls
2,always
2,get
2,the
2,most
2,likes
2,and
2,comments
2,on
2,insta?
2,Boys
2,up
2,and
2,down
2,their
2,pictures
2,a&#8230;
0,RT
0,@Beard_KW:
0,LMFAOOOOO
0,RT
0,@RealRaymondJ:
0,Which
0,one
0,of
0,y'all
0,toothless
0,hoes
0,made
0,this?
0,&#128553;&#128514;
0,http://t.co/q1YV6rhL0L
0,RT
0,@BeardedBearsMan:
0,@007BearDownJedi
0,The
0,AFL
0,now
0,has
0,an
0,American
0,draft
0,system
0,#BearBrother!
0,Couple
0,of
0,Yanks
0,are
0,on
0,the
0,playing
0,lists
0,at
0,so&#8230;
0,RT
0,@BeardedGemini:
0,&#8220;@GinaSanabria_:
0,I
0,have
0,no
0,hoes&#8221;
0,RT
0,@BeardedNixon:
0,Poont
0,gotta
0,be
0,trash
0,RT
0,@Beautiful_Fool:
0,Now
0,he
0,apologizing.
0,Lol
0,Fuck
0,that
0,hoe
0,and
0,her
0,shot
0,up
0,pussy!
0,RT
0,@BeautysRaj:
0,"""Ariana"
0,is
0,probably
0,the
0,next
0,"Beyonce"""
0,bitch
0,if
0,you
0,don't
0,back
0,the
0,fuck
0,up
0,http://t.co/g6XGmAqk52
0,RT
0,@BeauutifulNae:
0,-
0,don't
0,trust
0,no
0,","
0,bitch
1,RT
1,@BeeMsPerfect:
1,Why
1,y'all
1,ain't
1,tell
1,me
1,young
1,thug
1,nails
1,look
1,better
1,then
1,mine
1,?
1,lol
1,fckin
1,faggot
0,RT
0,@Beeetzzz:
0,I
0,feel
0,bad
0,for
0,guys
0,that
0,give
0,their
0,girlfriends
0,the
0,world
0,and
0,the
0,bitch
0,still
0,treats
0,them
0,like
0,shit..
0,Like
0,damn
0,what
0,more
0,do
0,&#8230;
0,RT
0,@BeenBasedB:
0,&#8220;@_KudaBrazyy:
0,Shawn
0,Micheals
0,&amp;
0,Razor
0,Ramon
0,both
0,had
0,bitches&#8221;
0,Noone
0,had
0,more
0,than
0,Godfather
0,though
0,RT
0,@Belindaav_:
0,@wigga32
0,ugh!
0,thank
0,you!!!!
0,my
0,bf
0,still
0,talks
0,so
0,a
0,dumb
0,bitch
0,i
0,dont
0,like&#128530;
1,RT
1,@BellefemLaVie:
1,@GANGLANDABBY
1,these
1,niggaz
1,bare
1,backing
1,any
1,and
1,every
1,bitch
1,out
1,here&#128530;
0,RT
0,@BelowThaaBelt_:
0,Snip
0,snip
0,hoe
0,RT
0,@BenTateRB:
0,This
0,is
0,crazy
0,no
0,RB
0,picked
0,yet.
0,A
0,RB
0,won
0,ROY!
0,2yrs
0,ago
0,RB
0,was
0,MVP.
0,Ppl
0,4get
0,how
0,important
0,our
0,position
0,is.
0,This
0,is
0,insane
0,ho&#8230;
0,RT
0,@BenevolentDjinn:
0,I
0,hate
0,seeing
0,women
0,carrying
0,on
0,about
0,how
0,they
0,could
0,fuck
0,somebody's
0,man.
0,Ok???
0,Trashy
0,ass
0,bitch.
2,RT
2,@BenjaminNorton:
2,Remember
2,the
2,"""yellow"
2,"badge"""
2,Nazis
2,used?
2,Israel
2,is
2,making
2,Muslim
2,women
2,carry
2,a
2,yellow
2,badge
2,order
2,to
2,pray
2,in
2,Al-Aqsa.
2,h&#8230;
0,RT
0,@BestOfFOD:
0,These
0,5th
0,grade
0,hoes
0,ain't
0,loyal&#128514;&#128557;
0,http://t.co/vU3xNaLags
0,RT
0,@BestOfMessages:
0,Lil
0,hoe
0,http://t.co/kIAoQYr3I4
0,RT
0,@BestOfNike:
0,Nike
0,beanies
0,#NikePorn
0,http://t.co/nN4Vo90htj
0,RT
0,@BestOfWorldStar:
0,Charlie
0,Sheen
0,did
0,the
0,ice
0,bucket
0,challenge
0,the
0,right
0,way
0,http://t.co/IjS0b0VtoY
0,RT
0,@BestSagittarius:
0,#Sagittarius
0,can
0,be
0,compassionate
0,towards
0,other
0,people
0,when
0,they
0,want
0,to
0,"be,"
0,especially
0,towards
0,the
0,ones
0,they
0,care
0,abo&#8230;
1,RT
1,@BestVineFights:
1,"""When"
1,you
1,finally
1,see
1,the
1,white
1,kid
1,that
1,called
1,you
1,nigger
1,on
1,Call
1,Of
1,"Duty"""
1,&#128514;&#128557;&#128514;
1,https://t.co/X59D4kMY7P
0,RT
0,@Best_Porn_Title:
0,Hulkamania
0,is
0,running
0,wild
0,on
0,that
0,pussy
0,RT
0,@BeyonceHasSTD:
0,This
0,hoe
0,know
0,that
0,not
0,her
0,car
0,lmaooo
0,http://t.co/XppHPXD46P
0,RT
0,@BeyonceLand:
0,Bey
0,lost
0,her
0,ring
0,at
0,the
0,Met
0,Gala.
0,Jay
0,found
0,it
0,&amp;
0,instead
0,of
0,just
0,giving
0,it
0,back
0,he
0,gave
0,it
0,to
0,her
0,as
0,a
0,mock
0,proposal
0,http&#8230;
0,RT
0,@BeyondBanksy:
0,#BreakingNews
0,#streetart
0,#graffiti
0,#new
0,#mural
0,by
0,duo
0,EtamCru
0,in
0,#Rome
0,#Italy
0,#morning
0,#breakfast
0,#coffee
0,#trash
0,http://t&#8230;
0,RT
0,@Beyond_Fatal:
0,&#8220;@_1nonlykeisha:
0,@Beyond_Fatal
0,my
0,bitch
0,bruhhh
0,!!!&#8221;
0,My
0,nigga
0,my
0,nigga
0,&#128541;&#128540;&#128536;
0,RT
0,@Bi6hop:
0,Twitter
0,jail
0,is
0,pointless
0,your
0,suppose
0,to
0,tweet
0,","
0,they
0,need
0,instagram
0,jail
0,for
0,hoes
0,doing
0,Shout
0,out
0,for
0,shout
0,out
0,all
0,fucking
0,d&#8230;
0,RT
0,@BiIIMurray:
0,My
0,iPhone
0,has
0,2
0,million
0,times
0,the
0,storage
0,of
0,the
0,1969
0,Apollo
0,11
0,spacecraft
0,computer.
0,They
0,went
0,to
0,the
0,moon.
0,I
0,throw
0,bird
0,...
2,RT
2,@Bidenshairplugs:
2,Anybody
2,who
2,trashes
2,their
2,own
2,neighborhood
2,after
2,a
2,perceived
2,injustice
2,is
2,a
2,fucking
2,moron.
2,#Ferguson
0,RT
0,@Bidenshairplugs:
0,I
0,can't
0,believe
0,the
0,cops
0,shot
0,this
0,fine
0,young
0,man.
0,There
0,goes
0,the
0,cure
0,for
0,cancer...
0,#FergusonOctober
0,http://t.co/Leb&#8230;
0,RT
0,@Bidenshairplugs:
0,I'd
0,like
0,to
0,issue
0,a
0,formal
0,apology
0,to
0,Israel
0,for
0,our
0,piece
0,of
0,shit
0,anti-Semitic
0,President
0,and
0,his
0,retarded
0,Secretary
0,o&#8230;
0,RT
0,@Bidenshairplugs:
0,Number
0,of
0,women
0,denied
0,birth
0,control
0,by
0,Hobby
0,Lobby:
0,0
0,Number
0,of
0,Democrat
0,retards
0,butthurt
0,by
0,the
0,verdict:
0,"30,000,000&#8230;"
0,RT
0,@BiertempfelTrib:
0,One
0,more
0,from
0,@JimBowdenESPNxm:
0,"""Yankees"
0,wouldn't
0,be
0,letting
0,Polanco
0,sit
0,in
0,minor
0,"leagues,"
0,because
0,they're
0,all
0,about
0,w&#8230;
0,RT
0,@BigBagOfScum:
0,I'm
0,gonna
0,start
0,my
0,own
0,web
0,MD
0,site
0,and
0,the
0,only
0,three
0,diagnosis
0,are-
0,Quit
0,being
0,a
0,pussy
0,Lay
0,off
0,the
0,drugs
0,Call
0,911
0,RT
0,@BigBootyProbs:
0,Happy
0,Valentine&#8217;s
0,Day
0,big
0,booty
0,bitches.
0,&#10084;
0,RT
0,@BigDaddyCooter:
0,@vngelinaa_
0,yeah
0,fuck
0,lunch
0,I'll
0,just
0,eat
0,pussy
0,under
0,the
0,staircase
0,by
0,the
0,foriegn
0,language
0,hallway
0,RT
0,@BigDaddyTise:
0,&#8220;@Mr_popular:
0,Bald
0,headed
0,bitches
0,mad
0,at
0,me
0,because
0,they
0,look
0,like
0,this.
0,don't
0,blame
0,me
0,blame
0,your
0,parents.
0,#BMB
0,http://t&#8230;
0,RT
0,@BigEl179:
0,Luv
0,riding
0,the
0,#MetroNorth
0,with
0,sour
0,drunk
0,#Yankees
0,fans
0,after
0,a
0,loss...
0,#TooBad
0,#MetsFan
0,#QueensAllDay
0,RT
0,@BigFatDave:
0,We
0,gave
0,#GunControl
0,a
0,chance.
0,It
0,failed.
0,No
0,more
0,of
0,this
0,#GunSense
0,nonsense.
0,#MomsDemand
0,is
0,statist
0,trash
0,http://t.co/MKl&#8230;
0,RT
0,@BigGhostLtd:
0,Shit
0,hoes
0,post
0,on
0,instagram
0,pt
0,1...
0,http://t.co/s311OC3EK9
0,RT
0,@BigGreek79:
0,Hank
0,Baskett
0,cheated
0,with
0,a
0,tranny
0,and
0,just
0,got
0,a
0,shoutout!
0,RT
0,@BigJonBul:
0,The
0,stars
0,wink
0,knowingly
0,and
0,smile
0,at
0,each
0,other
0,when
0,they
0,see
0,two
0,lovers
0,kissing
0,on
0,a
0,secluded
0,bridge
0,on
0,a
0,balmy
0,autumn
0,nig&#8230;
0,RT
0,@BigMac6374:
0,I
0,don't
0,like
0,the
0,weather
0,right
0,now
0,it's
0,scaring
0,me
0,lol
0,why
0,is
0,it
0,yellow?
1,RT
1,@BigNorton:
1,I
1,tweet
1,like
1,a
1,nigger
0,RT
0,@BigPoppaDot:
0,I'll
0,never
0,think
0,a
0,bitch
0,is
0,all
0,mine.
0,RT
0,@BigSean:
0,Suck
0,my
0,dick
0,bitch
0,RT
0,@MaizeNBlue23:
0,@bigsean
0,not
0,only
0,are
0,you
0,terrible.
0,You
0,are
0,why
0,hip
0,hop
0,is
0,dead
0,RT
0,@BigStaxxBoss:
0,I
0,got
0,99
0,problems
0,but
0,a
0,bitch
0,ain't
0,one..
0,That
0,goes
0,for
0,you
0,bitch
0,niggas
0,too!
0,#RNS
0,RT
0,@Big_Jim777:
0,@2014Alyssa
0,hahaha
0,look
0,at
0,you
0,tryin
0,to
0,be
0,a
0,bitch
0,lol
0,nice
0,try
0,though
0,haha
0,RT
0,@Bigboybeezy:
0,&#8220;@IgnoreAllLaws:
0,Pick
0,one
0,http://t.co/TBWonqMnJV&#8221;
0,the
0,girl
0,behind
0,the
0,bar
0,who
0,ain't
0,being
0,a
0,hoe
0,RT
0,@Bigboybeezy:
0,If
0,you
0,a
0,hoe
0,on
0,the
0,internet
0,you
0,a
0,hoe
0,irl
0,RT
0,@Bigboybeezy:
0,Kanye
0,&gt;
0,Tupac........
0,"""are"
0,you
0,"serious?"""
0,Yep
0,bitch
0,keep
0,it
0,moving.
0,RT
0,@Bigchapo_4cH:
0,"#Merched&#10004;&#128520;""@_100d:"
0,Smoke
0,wit
0,a
0,bitch
0,in
0,Nap
0,and
0,let
0,her
0,play
0,music
0,I
0,bet
0,100
0,she
0,turn
0,on
0,boosie
0,or
0,some
0,slow
0,shit
0,"&#128530;"""
0,RT
0,@BigfineHorseee:
0,Damn
0,Rico
0,ass
0,hit
0,that
0,hoe
0,on
0,point
0,&#128175;&#10004;&#65039;
0,RT
0,@BiggMoe_:
0,Floyd
0,Mayweather
0,stay
0,with
0,a
0,badd
0,bitch
0,lol
0,RT
0,@BigggDickBandit:
0,You
0,lil
0,stupid
0,ass
0,bitch
0,i
0,aint
0,fuckin
0,wit
0,you
0,RT
0,@BigmackNigga:
0,Smoking
0,isnt
0,a
0,game
0,you
0,could
0,get
0,killed
0,monkey
0,see
0,monkey
0,Dooo
0,don't
0,smoke
0,if
0,your
0,not
0,a
0,smoker
0,y'all
0,are
0,the
0,reason
0,...
0,RT
0,@BigxCool:
0,RT
0,if
0,you're
0,on
0,the
0,slope
0,to
0,30
0,and
0,still
0,feel
0,17
0,RT
0,@Bill_Nye_Tho__:
0,according
0,to
0,this
0,data
0,you
0,a
0,bitch
0,ass
0,nigga
0,RT
0,@BirdGang316:
0,If
0,you
0,a
0,bird
0,throw
0,it
0,up
0,#birdgang
0,#EaglesNation
0,RT
0,@BitchBeEasy_:
0,niggas
0,w
0,bitch
0,tendencies&lt;
1,RT
1,@BitchImaSavage_:
1,Real
1,niggas
1,move
1,in
1,silence
1,bitch
1,niggas
1,make
1,a
1,scene
1,cuz
1,they
1,not
1,really
1,wit
1,the
1,violence
0,RT
0,@BitchKittyV:
0,I'm
0,sorry
0,but
0,some
0,people's
0,names
0,are
0,just
0,fuckin
0,stupid
0,Some
0,parents
0,should
0,get
0,a
0,flyin
0,bitch
0,slap
0,for
0,naming
0,kids
0,like
0,&#8230;
0,RT
0,@BitchNiggaAlexx:
0,"""Go"
0,talk
0,to
0,your
0,other
0,"hoes"""
0,http://t.co/daithpoTw5
1,RT
1,@BitchNiggaAlexx:
1,Bitches
1,be
1,talking
1,about
1,they
1,ride
1,or
1,die
1,with
1,every
1,nigga
1,they
1,talk
1,to.
1,bitch
1,you
1,done
1,died
1,like
1,8
1,times
1,already
0,RT
0,@BitchNiggaAlexx:
0,Girls
0,be
0,6'0
0,talking
0,about
0,"""catching"
0,"feelings"""
0,bitch
0,you
0,need
0,to
0,catch
0,this
0,TD
0,pass
0,I'm
0,about
0,to
0,throw
0,you
0,smh
0,RT
0,@Bitches_LuvCake:
0,Real
0,niggas
0,let
0,a
0,real
0,bitch
0,cum
0,first
0,&#128527;&#128069;&#128166;&#128166;
0,RT
0,@BitchieDior:
0,A
0,street
0,nigga
0,don't
0,love
0,nobody
0,if
0,you
0,ain't
0,his
0,day
0,one
0,"(bitch,"
0,nigga)
0,RT
0,@BitesBlog:
0,Pat
0,Martin
0,Is
0,Gonna
0,Show
0,Some
0,Yankees
0,a
0,Thing
0,or
0,Two
0,at
0,the
0,James
0,Beard
0,House
0,Tonight
0,http://t.co/crWY99X7EQ
0,RT
0,@BittyTang:
0,&#8220;@Weed_Cloudz:
0,Us
0,calling
0,females
0,hoes
0,for
0,dressing
0,as
0,bunnies
0,and
0,cats
0,for
0,Halloween
0,didn't
0,discourage
0,them
0,one
0,bit...lol&#8221;G&#8230;
0,RT
0,@BkBap:
0,...like
0,to
0,have
0,a
0,seat
0,on
0,it.
0,I
0,also
0,don't
0,assume
0,that
0,because
0,a
0,woman
0,contributes
0,to
0,a
0,sex
0,convo
0,that
0,means
0,her
0,pussy
0,is
0,open
0,f&#8230;
0,RT
0,@BlackJeezuss:
0,"""i"
0,want
0,a
0,black
0,guy
0,thats
0,"6'9,"
0,wears
0,jordans
0,and
0,has
0,"tattoos""..."
0,bitch
0,thats
0,a
0,created
0,player
0,on
0,2K
0,RT
0,@BlackJeezuss:
0,When
0,someone
